elapsed_s,power_mA,temperature_C,flow_sccm
1330,0.3529,818.4,0.02251
1335,0.3696,813.7,0.03298
1340,0.3862,811.9,0.02251
1345,0.4029,809.5,0.02251
1350,0.4196,807.9,0.01204
1355,0.4363,808,0.02251
1360,0.4529,811.4,0.02251
1365,0.4363,817.8,0.02251
1370,0.4196,822.8,0.001575
1375,0.4029,826.5,0.02251
1380,0.3862,822.9,0.02251
1385,0.3696,821.7,0.02251
1390,0.3529,817.8,0.02251
1395,0.3362,815.3,0.02251
1400,0.3196,812.6,0.02251
1405,0.3029,807.1,0.02251
1410,0.3196,802.5,0.02251
1415,0.3362,799.4,0.01204
1420,0.3362,799.5,0.02251
1425,0.3343,801.6,0.03298
1430,0.3323,799.2,0.02251
1435,0.3303,799.2,0.03298
1440,0.3284,799.4,0.01204
1445,0.3264,799.3,0.02251
1450,0.3244,800.1,0.03298
1455,0.3225,799.4,0.02251
1460,0.3205,799.5,0.001575
1465,0.3185,799.4,0.02251
1470,0.3166,799.4,0.02251
1475,0.3146,800.2,0.03298
1480,0.3126,799.5,0.02251
1485,0.3107,799.4,0.03298
1490,0.3087,799.5,0.03298
1495,0.3067,799.2,0.01204
1500,0.3048,799.4,0.02251
1505,0.3028,799.2,0.02251
1510,0.3008,799.5,0.02251
1515,0.2988,799.2,0.02251
1520,0.2969,799.4,0.03298
1525,0.2949,799.6,0.02251
1530,0.2929,799.4,0.03298
1535,0.291,799.6,0.02251
1540,0.289,799.8,0.03298
1545,0.287,799.5,0.02251
1550,0.2851,799.4,0.03298
1555,0.2831,799.5,0.03298
1560,0.2811,799.5,0.02251
1565,0.2792,799.5,0.03298
1570,0.2772,799.2,0.02251
1575,0.2752,799.4,0.01204
1580,0.2732,799.5,0.02251
1585,0.2713,799,0.02251
1590,0.2693,799.2,0.02251
1595,0.2673,799.6,0.03298
1600,0.2654,799.5,0.02251
1605,0.2634,799.4,0.02251
1610,0.2614,799.4,0.02251
1615,0.2595,799.5,0.02251
1620,0.2575,799,0.001575
1625,0.2555,800,0.02251
1630,0.2536,799.6,0.02251
1635,0.2516,799,0.02251
1640,0.2496,799.4,0.02251
1645,0.2477,799.4,0.02251
1650,0.2457,799.4,0.02251
1655,0.2437,799.6,0.02251
1660,0.2417,799.4,0.01204
1665,0.2398,799.6,0.02251
1670,0.2378,799.5,0.01204
1675,0.2358,799.4,0.02251
1680,0.2339,799.3,0.02251
1685,0.2319,799.4,0.01204
1690,0.2299,799.5,0.02251
1695,0.228,799.4,0.02251
1700,0.226,799.5,0.02251
1705,0.224,799.5,0.02251
1710,0.2221,799.5,0.03298
1715,0.2201,799.6,0.03298
1720,0.2181,799.9,0.02251
1725,0.2162,799.5,0.02251
1730,0.2142,799.8,0.02251
1735,0.2122,799.2,0.03298
1740,0.2102,799.3,0.02251
1745,0.2083,799.5,0.02251
1750,0.2063,799.3,0.03298
1755,0.2043,799.4,0.03298
1760,0.2024,799.5,0.03298
1765,0.2004,799.6,0.02251
1770,0.1984,799.2,0.02251
1775,0.1965,799,0.02251
1780,0.1945,799.3,0.02251
1785,0.1925,799.5,0.02251
1790,0.1906,799.5,0.02251
1795,0.1886,799.2,0.03298
1800,0.1866,799.4,0.02251
1805,0.1847,799.5,0.02251
1810,0.1827,800.3,0.03298
1815,0.1807,799.5,0.03298
1820,0.1787,799.4,0.03298
1825,0.1768,799.5,0.02251
1830,0.1748,799.4,0.01204
1835,0.1728,799.5,0.02251
1840,0.1709,799.5,0.02251
1845,0.1689,799.4,0.02251
1850,0.1669,799.6,0.02251
1855,0.165,799.5,0.02251
1860,0.163,799.5,0.02251
1865,0.161,799.4,0.02251
1870,0.1591,799.4,0.02251
1875,0.1571,799.7,0.02251
1880,0.1551,799.7,0.02251
1885,0.1532,799,0.02251
1890,0.1512,799.5,0.02251
1895,0.1492,799.4,0.02251
1900,0.1472,799.4,0.02251
1905,0.1453,799.4,0.02251
1910,0.1433,799.5,0.02251
1915,0.1413,799.4,0.02251
1920,0.1394,799.3,0.02251
1925,0.1374,799.5,0.02251
1930,0.1354,799.5,0.02251
1935,0.1335,799.5,0.02251
1940,0.1315,799.5,0.02251
1945,0.1295,799.5,0.02251
1950,0.1276,799.5,0.03298
1955,0.1256,799.4,0.02251
1960,0.1236,799.4,0.03298
1965,0.1217,799.5,0.02251
1970,0.1197,799.4,0.02251
1975,0.1177,799,0.02251
1980,0.1158,799.5,0.03298
1985,0.1138,799.4,0.02251
1990,0.1118,799.4,0.02251
1995,0.1098,799.4,0.02251
