elapsed_s,power_mA,temperature_C
1386,0.001,799.5
1389,0.001,799.3
1392,0.001,799.4
1395,0.001,799.5
1398,0.001,799.3
1401,0.001,799.4
1403,0.001,799.5
1406,0.001,799.5
1409,0.001,799.4
1412,0.001,799.5
1415,0.001,799.5
1418,0.001,799.5
1421,0.001,799.5
1424,0.001,799.7
1426,0.001,799.5
1429,0.001,799.5
1432,0.001,799.4
1435,0.001,799.5
1438,0.001,799.4
1441,0.001,799.5
1444,0.001,799.4
1447,0.001,799.4
1450,0.001,799.4
1452,0.001,799.5
1455,0.001,799.4
1458,0.001,799.6
1461,0.001,799.4
1464,0.001,799.4
1467,0.001,799.4
1470,0.001,799.4
1473,0.001,799.4
1475,0.001,799.4
1478,0.001,799.5
1481,0.001,799.4
1484,0.001,799.5
1487,0.001,799.4
1490,0.001,799.5
1493,0.001,799.4
1496,0.001,799.6
1498,0.001,799.4
1501,0.001,799.7
1504,0.001,799.5
1507,0.001,799.4
1510,0.001,799.5
1513,0.001,799.5
1516,0.001,799.5
1519,0.001,799.6
1521,0.001,799.7
1524,0.001,799.4
1527,0.001,799.7
1530,0.001,799.5
1533,0.001,799.4
1536,0.001,799.5
1539,0.001,799.5
1542,0.001,799.4
1544,0.001,799.4
1547,0.001,799.5
1550,0.001,799.5
1553,0.001,799.3
1556,0.001,799.5
1559,0.001,799.6
1562,0.001,799.6
1565,0.001,799.5
1567,0.001,799.8
1570,0.001,799.5
1573,0.001,799.4
1576,0.001,799.4
1579,0.001,799.7
1582,0.001,799.4
1585,0.001,799.5
1588,0.001,799.4
1590,0.001,799.4
1593,0.001,799.3
1596,0.001,799.4
1599,0.001,799.5
1602,0.001,799.5
1605,0.001,799.8
1608,0.001,799.5
1611,0.001,799.4
1613,0.001,799.6
1616,0.001,799.5
1619,0.001,799.5
1622,0.001,799.5
1625,0.001,799.4
1628,0.001,799.5
1631,0.001,799.5
1634,0.001,799.6
1636,0.001,799.4
1639,0.001,799.4
1642,0.001,799.7
1645,0.001,799.4
1648,0.001,799.5
1651,0.001,799.4
1654,0.001,799.4
1657,0.001,799.4
1659,0.001,799.4
1662,0.001,799.7
1665,0.001,799.6
1668,0.001,799.5
1671,0.001,799.7
1674,0.001,799.4
1677,0.001,799.5
1680,0.001,799.6
1682,0.001,799.6
1685,0.001,799.5
1688,0.001,799.5
1691,0.001,799.6
1694,0.001,799.4
1697,0.001,799.4
1700,0.001,799.4
1703,0.001,799.4
1705,0.001,799.5
1708,0.001,799.4
1711,0.001,799.5
1714,0.001,799.7
1717,0.001,799.5
1720,0.001,799.5
1723,0.001,799.5
1726,0.001,799.5
1728,0.001,799.5
1731,0.001,799.5
1734,0.001,799.3
1737,0.001,799.6
1740,0.001,799.5
1743,0.001,799.6
1746,0.001,799.5
1749,0.001,799.5
1751,0.001,799.5
1754,0.001,799.4
1757,0.001,799.5
1760,0.001,799.5
1763,0.001,799.4
1766,0.001,799.5
1769,0.001,799.5
1772,0.001,799.4
1774,0.001,799.5
1777,0.001,799.5
1780,0.001,799.5
1783,0.001,799.5
1786,0.001,799.4
1789,0.001,799.6
1792,0.001,799.7
1795,0.001,799.4
1798,0.001,799.3
1800,0.001,799.6
1803,0.001,799.4
1806,0.001,799.4
1809,0.001,799.5
1812,0.001,799.4
1815,0.001,799.6
1818,0.001,799.4
1821,0.001,799.5
1823,0.001,799.4
1826,0.001,799.5
1829,0.001,799.5
1832,0.001,799.4
1835,0.001,799.6
1838,0.001,799.5
1841,0.001,799.4
1844,0.001,799.5
1846,0.001,799.4
1849,0.001,799.4
1852,0.001,799.4
1855,0.001,799.6
1858,0.001,799.5
1861,0.001,799.6
1864,0.001,799.4
1867,0.001,799.4
1869,0.001,799.5
1872,0.001,799.4
