elapsed_s,power_mA,temperature_C,flow_sccm
584,0.5339,860.2,12.84
585,0.5372,859.8,0.05391
586,0.5406,859.5,0.5669
587,0.5439,859.2,9.789
588,0.5472,858.9,1.676
589,0.5506,859.7,21.38
590,0.5539,858.3,21.38
591,0.5572,876.5,21.38
592,0.5539,858.4,21.38
593,0.5572,856.8,0.9542
594,0.5606,859.4,0.03298
595,0.5639,858.2,0.03298
596,0.5672,857.5,0.839
597,0.5706,859.5,21.38
598,0.5739,859.8,21.38
599,0.5772,860.4,21.38
600,0.5806,860.4,21.38
601,0.5839,862.9,21.38
602,0.5806,861.9,0.504
603,0.5772,862,0.03298
604,0.5739,863,0.03298
605,0.5706,863.2,0.03298
606,0.5672,863.9,0.1795
607,0.5639,864.6,21.38
608,0.5606,864.3,21.38
609,0.5572,864.9,21.38
610,0.5539,865.5,21.38
611,0.5506,866.5,21.38
612,0.5472,866,21.38
613,0.5439,865.6,18.48
614,0.5406,865.6,1.97
615,0.5372,865.5,0.03298
616,0.5339,865.2,0.03298
617,0.5372,864.7,0.03298
618,0.5406,864.5,0.01204
619,0.5439,864.4,10.9
620,0.5472,864.9,21.38
621,0.5506,864.8,21.38
622,0.5539,863.7,21.38
623,0.5572,864,21.38
624,0.5606,862.3,21.38
625,0.5639,860.8,21.38
626,0.5672,862.5,21.38
627,0.5706,864.6,21.24
628,0.5672,863.5,3.959
629,0.5706,862.8,2.137
630,0.5739,863.9,2.21
631,0.5772,864.6,2.315
632,0.5739,864.1,1.582
633,0.5772,864.7,0.02251
634,0.5739,863.6,0.03298
635,0.5772,833.6,0.02251
636,0.5806,867.1,0.03298
637,0.5772,868.2,0.02251
638,0.5739,866.4,19.65
639,0.5706,867.6,21.38
640,0.5672,869.9,21.38
641,0.5639,869,21.38
642,0.5606,870.6,21.38
643,0.5572,869.6,21.38
644,0.5539,869.8,21.38
645,0.5506,869.1,6.67
646,0.5472,869.4,0.2947
647,0.5439,871.2,0.03298
648,0.5406,869.7,0.02251
649,0.5372,866.4,0.02251
650,0.5406,869.3,10.4
651,0.5372,827.5,16.81
652,0.5406,869,21.38
653,0.5372,868.9,21.38
654,0.5339,867.9,21.38
655,0.5306,868.2,21.38
656,0.5272,867.7,21.38
657,0.5239,861.3,21.38
658,0.5272,866.1,8.606
659,0.5239,865.6,0.06438
660,0.5206,865,0.03298
661,0.5239,865.3,0.7134
662,0.5272,864.3,0.03298
663,0.5306,864,0.02251
664,0.5339,863.5,0.02251
665,0.5372,862.7,8.784
666,0.5406,861.4,21.38
667,0.5439,862.6,21.38
668,0.5472,862.8,13.78
669,0.5506,863.1,21.38
670,0.5539,861.7,21.38
671,0.5572,861.7,21.38
672,0.5606,861.6,21.38
673,0.5639,860.3,21.38
674,0.5672,861.7,9.266
675,0.5706,861.7,0.05391
676,0.5739,862.7,0.03298
677,0.5772,863.1,0.03298
678,0.5739,864.6,0.03298
679,0.5706,865,0.03298
680,0.5672,854.4,0.02251
681,0.5706,865.6,2.828
682,0.5672,866,19
683,0.5639,866.3,21.38
684,0.5606,867.1,21.38
685,0.5572,867.2,21.38
686,0.5539,868.9,21.38
687,0.5506,867.7,21.38
688,0.5472,869.4,21.38
689,0.5439,860.9,21.38
690,0.5472,868.3,21.38
691,0.5439,868.3,8.481
692,0.5406,868,3.686
693,0.5372,870.3,0.6506
694,0.5339,867.7,0.04345
695,0.5372,867.6,3.969
696,0.5406,867.6,0.04345
697,0.5439,867.4,0.02251
698,0.5472,866.4,21.38
699,0.5506,867.6,21.38
700,0.5539,866.4,21.38
701,0.5572,864.5,21.38
702,0.5606,866.3,21.38
703,0.5639,864.9,21.38
704,0.5672,866.3,21.38
705,0.5706,866.1,21.38
706,0.5739,866.2,21.38
707,0.5772,866.4,21.38
708,0.5806,867.2,21.38
709,0.5772,867,21.38
710,0.5806,867.5,21.38
711,0.5772,866.9,4.963
712,0.5806,868.3,0.04345
713,0.5772,868.9,0.02251
714,0.5739,869.2,0.03298
715,0.5706,869.7,0.03298
716,0.5672,870,6.952
717,0.5639,871.8,21.38
718,0.5606,870.1,21.38
719,0.5572,870.8,21.38
720,0.5539,870.7,21.38
721,0.5506,871.1,21.38
722,0.5472,870.9,21.38
723,0.5439,870.6,21.38
724,0.5406,871.5,21.38
725,0.5372,852.2,21.38
726,0.5406,872.2,21.08
727,0.5372,870.8,15.2
728,0.5339,871.8,11.96
729,0.5306,870.4,8.093
730,0.5272,870.1,6.398
731,0.5239,871,4.88
732,0.5206,869.4,7.476
733,0.5239,868.8,21.38
734,0.5272,869,21.38
735,0.5306,836.2,19.44
736,0.5339,867.6,16.72
737,0.5306,864.6,17.39
738,0.5339,866.8,16.25
739,0.5306,866.3,21.38
740,0.5272,865.1,18.49
741,0.5306,864.1,19.12
742,0.5339,865,16.83
743,0.5372,864.4,21.38
744,0.5406,865.5,10.05
745,0.5439,864.4,8.376
746,0.5472,864.5,0.5459
747,0.5506,848.8,0.04345
748,0.5539,864.1,0.06438
749,0.5572,864.2,0.4412
750,0.5606,864.3,0.02251
751,0.5639,864.7,21.38
752,0.5672,864.2,21.38
753,0.5706,867.1,21.38
754,0.5739,866.3,21.38
755,0.5772,867.5,21.38
756,0.5806,865.7,21.38
757,0.5839,866.2,2.189
758,0.5872,869.5,0.368
759,0.5906,867.6,2.577
760,0.5939,868,0.02251
761,0.5972,869,0.02251
762,0.6006,869.5,0.01204
763,0.6039,870.7,0.03298
764,0.6072,871.2,0.03298
765,0.6106,872.1,0.03298
766,0.6139,872.8,0.03298
767,0.6172,874.7,0.02251
768,0.6206,876.8,0.2947
769,0.6239,875.9,8.69
770,0.6272,878.4,16.05
771,0.6306,877.8,20.19
772,0.6339,879.2,21.38
773,0.6372,876.5,21.38
774,0.6406,881.5,21.38
775,0.6439,882.7,21.38
776,0.6472,883.5,21.38
777,0.6506,885.8,19.55
778,0.6472,886.1,21.38
779,0.6506,887.3,21.38
780,0.6539,888.3,5.194
781,0.6572,879.3,0.2319
782,0.6606,891.6,21.38
783,0.6572,893.2,17.47
784,0.6539,893.5,16.38
785,0.6506,894.2,21.38
786,0.6472,895.5,21.38
787,0.6439,884,15.68
788,0.6472,897.3,15.68
789,0.6439,888,18.61
790,0.6472,881.4,20.62
791,0.6506,900.5,19.49
792,0.6472,900.5,20.24
793,0.6439,901.3,20.5
794,0.6406,901.2,21.12
795,0.6372,902.8,20.03
796,0.6339,903.5,20.01
797,0.6306,904,21.38
798,0.6339,904.4,21.38
799,0.6372,904.9,16.26
800,0.6406,905,21.38
801,0.6439,905.9,21.14
802,0.6472,876.3,17.86
803,0.6506,905.7,12.01
804,0.6472,906,18.35
805,0.6506,907.2,20.59
806,0.6539,907.7,21.38
807,0.6572,907.4,20.78
808,0.6606,909.8,17.77
809,0.6639,907.6,17.98
810,0.6672,909.6,21.38
811,0.6706,909.7,21.38
812,0.6739,910,20.92
813,0.6772,911,18.25
814,0.6806,911.4,17.47
