elapsed_s,power_mA,temperature_C
455,799.6,nan
456,799.6,nan
457,799.6,nan
458,799.6,nan
459,799.6,nan
460,799.6,nan
461,799.6,nan
462,799.6,nan
463,799.6,nan
464,799.6,nan
465,799.6,nan
466,799.6,nan
467,799.6,nan
468,799.6,nan
469,799.6,nan
470,799.6,nan
471,799.6,nan
472,799.6,nan
473,799.6,nan
474,799.6,nan
475,799.6,nan
476,799.6,nan
477,799.6,nan
478,799.6,nan
479,799.6,nan
480,799.6,nan
481,799.6,nan
482,799.6,nan
483,799.6,nan
484,799.6,nan
485,799.6,nan
486,799.6,nan
487,799.6,nan
488,799.6,nan
489,799.6,nan
490,799.6,nan
491,799.6,nan
492,799.6,nan
493,799.6,nan
494,799.6,nan
495,799.6,nan
496,799.6,nan
497,799.6,nan
498,799.6,nan
499,799.6,nan
500,799.6,nan
501,799.6,nan
502,799.6,nan
503,799.6,nan
504,799.6,nan
505,799.6,nan
506,799.6,nan
507,799.6,nan
508,799.6,nan
509,799.6,nan
510,799.6,nan
511,799.6,nan
512,799.6,nan
513,799.6,nan
514,799.6,nan
515,799.6,nan
516,799.6,nan
517,799.6,nan
518,799.6,nan
519,799.6,nan
520,799.7,nan
521,801.6,nan
522,804.4,nan
523,806.4,nan
524,807,nan
525,807.5,nan
526,807.3,nan
527,807,nan
528,807,nan
529,807.4,nan
530,808,nan
531,808.1,nan
532,808.3,nan
533,808.5,nan
534,808.6,nan
535,808.5,nan
536,808.5,nan
537,808.8,nan
538,808.6,nan
539,808.5,nan
540,808.6,nan
541,808.9,nan
542,809.1,nan
543,809.1,nan
544,809.2,nan
545,809.4,nan
546,809.2,nan
547,809.3,nan
548,809.2,nan
549,809.1,nan
550,809.4,nan
551,809.7,nan
552,810.1,nan
553,810.2,nan
554,810.1,nan
555,810.2,nan
556,810.5,nan
557,810.8,nan
558,810.8,nan
559,811.1,nan
560,811.2,nan
561,811.7,nan
562,812.1,nan
563,812.5,nan
564,812.6,nan
565,813,nan
566,813.3,nan
567,813.7,nan
568,814.2,nan
569,814.3,nan
570,814.6,nan
571,814.7,nan
572,814.9,nan
573,814.9,nan
574,815.5,nan
575,815.9,nan
576,816.2,nan
577,816.5,nan
578,816.6,nan
579,817,nan
580,817,nan
581,817.3,nan
582,817.5,nan
583,817.8,nan
584,818.2,nan
585,818.4,nan
586,818.6,nan
587,818.9,nan
588,819,nan
589,819,nan
590,819.4,nan
591,819.8,nan
592,819.8,nan
593,819.7,nan
594,820,nan
595,820.2,nan
596,820.3,nan
597,820.4,nan
598,820.5,nan
599,820.7,nan
600,821.1,nan
601,821.1,nan
602,821.1,nan
603,822.5,nan
604,824.4,nan
605,825.1,nan
606,825.3,nan
607,825.2,nan
608,825.1,nan
609,825.3,nan
610,825.3,nan
611,825.2,nan
612,825.3,nan
613,825.2,nan
614,825.5,nan
615,825.7,nan
616,825.5,nan
617,825.6,nan
618,825.6,nan
619,825.7,nan
620,825.9,nan
621,825.9,nan
622,826,nan
623,826.1,nan
624,826.3,nan
625,826.3,nan
626,826.5,nan
627,826.6,nan
628,827,nan
629,827.1,nan
630,827.1,nan
631,827.1,nan
632,827.2,nan
633,827.5,nan
634,827.4,nan
635,827.6,nan
636,827.6,nan
