elapsed_s,power_mA,temperature_C
2581,0.1376,799.6
2584,0.1377,799.6
2587,0.1377,799.6
2590,0.1378,799.6
2593,0.1378,799.6
2596,0.1379,799.6
2599,0.1379,799.6
2602,0.138,799.6
2605,0.138,799.6
2608,0.138,799.6
2611,0.1381,799.6
2614,0.1381,799.6
2617,0.1382,799.6
2620,0.1382,799.6
2623,0.1383,799.6
2626,0.1383,799.6
2629,0.1384,799.6
2632,0.1384,799.6
2636,0.1384,799.6
2639,0.1385,799.6
2642,0.1385,799.6
2645,0.1386,799.6
2648,0.1386,799.6
2651,0.1387,799.6
2654,0.1387,799.6
2657,0.1388,799.6
2660,0.1388,799.6
2663,0.1388,799.6
2666,0.1389,799.6
2669,0.1389,799.6
2672,0.139,799.6
2675,0.139,799.6
2678,0.1391,799.6
2681,0.1391,799.6
2684,0.1392,799.6
2687,0.1392,799.6
2690,0.1392,799.6
2693,0.1393,799.6
2696,0.1393,799.6
2699,0.1394,799.6
2702,0.1394,799.6
2705,0.1395,799.6
2708,0.1395,799.6
2711,0.1396,799.6
2714,0.1396,799.6
2717,0.1396,799.6
2720,0.1397,799.6
2723,0.1397,799.6
2726,0.1398,799.6
2729,0.1398,799.6
2732,0.1399,799.6
2735,0.1399,799.6
2738,0.14,799.6
2741,0.14,799.6
2744,0.14,799.6
2747,0.1401,799.6
2750,0.1401,799.6
2753,0.1402,799.6
2756,0.1402,799.6
2759,0.1403,799.6
2762,0.1403,799.6
2765,0.1404,799.6
2768,0.1404,799.6
2771,0.1404,799.6
2774,0.1405,799.6
2777,0.1405,799.6
2780,0.1406,799.6
2783,0.1406,799.6
2786,0.1407,799.6
2789,0.1407,799.6
2792,0.1408,799.6
2795,0.1408,799.6
2798,0.1408,799.6
2801,0.1409,799.6
2804,0.1409,799.6
2807,0.141,799.6
2810,0.141,799.6
2813,0.1411,799.6
2816,0.1411,799.6
2819,0.1412,799.6
2822,0.1412,799.6
2825,0.1412,799.6
2828,0.1413,799.6
2831,0.1413,799.6
2834,0.1414,799.6
2837,0.1414,799.6
2840,0.1415,799.6
2843,0.1415,799.6
2846,0.1416,799.6
2849,0.1416,799.6
2852,0.1416,799.6
2855,0.1417,799.6
2858,0.1417,799.6
2861,0.1418,799.6
2864,0.1418,799.6
2867,0.1419,799.6
2870,0.1419,799.6
2873,0.142,799.6
2876,0.142,799.6
2879,0.142,799.6
2882,0.1421,799.6
2885,0.1421,799.6
2889,0.1422,799.6
2892,0.1422,799.6
