elapsed_s,power_mA,temperature_C
3521,0.1028,795.5
3526,0.1028,795.6
3531,0.1029,795.4
3535,0.1029,795.3
3540,0.1029,795.6
3545,0.1029,795.2
3550,0.103,795.5
3555,0.103,795.5
3560,0.103,795.3
3565,0.1031,795.4
3570,0.1031,795.4
3575,0.1031,795.4
3579,0.1031,795.4
3584,0.1032,795.5
3589,0.1032,795.5
3594,0.1032,795.3
3599,0.1032,795.5
3604,0.1033,795.4
3609,0.1033,795.4
3614,0.1033,795.5
3619,0.1034,795.5
3623,0.1034,795.4
3628,0.1034,795.5
3633,0.1034,795.5
3638,0.1035,795.4
3643,0.1035,795.4
3648,0.1035,795.4
3653,0.1036,795.5
3658,0.1036,795.5
3663,0.1036,796.2
3668,0.1036,796.6
3672,0.1037,795.4
3677,0.1037,795.4
3682,0.1037,795.5
3687,0.1037,795.4
3692,0.1038,795.5
3697,0.1038,795.3
3702,0.1038,795.5
3707,0.1039,795.5
3712,0.1039,795.4
3716,0.1039,795.5
3721,0.1039,795.8
3726,0.104,795.5
3731,0.104,795.4
3736,0.104,795.5
3741,0.1041,795.4
3746,0.1041,795.5
3751,0.1041,795.5
3756,0.1041,795.5
3760,0.1042,795.5
3765,0.1042,795.5
3770,0.1042,795.5
3775,0.1042,795.3
3780,0.1043,795.5
3785,0.1043,795.5
3790,0.1043,795.5
3795,0.1044,795.5
3800,0.1044,795
3804,0.1044,795.6
3809,0.1044,795.3
3814,0.1045,795.4
3819,0.1045,795.4
3824,0.1045,795
3829,0.1046,795.5
3834,0.1046,795.5
3839,0.1046,795.2
3844,0.1046,795
3848,0.1047,795.5
3853,0.1047,795.4
3858,0.1047,795.3
3863,0.1047,796.1
3868,0.1048,795.4
3873,0.1048,795.5
3878,0.1048,795.4
3883,0.1049,795.6
3888,0.1049,795.4
3892,0.1049,795.4
3897,0.1049,795
3902,0.105,795.3
3907,0.105,795.5
3912,0.105,795.5
3917,0.1051,795.5
3922,0.1051,795.4
3927,0.1051,795
3932,0.1051,795.3
3936,0.1052,795.4
3941,0.1052,795.4
3946,0.1052,795.4
3951,0.1052,795.4
3956,0.1053,795.7
3961,0.1053,795.6
3966,0.1053,795.5
3971,0.1054,795.4
3976,0.1054,795.3
3980,0.1054,795
3985,0.1054,795.4
3990,0.1055,795.5
3995,0.1055,795.6
4000,0.1055,795.4
4005,0.1056,795.3
4010,0.1056,795.3
4015,0.1056,795.5
4020,0.1056,795.6
4024,0.1057,795.5
4029,0.1057,795
4034,0.1057,795
4039,0.1057,795.4
4044,0.1058,795.6
4049,0.1058,795.5
4054,0.1058,795.3
4059,0.1059,795.4
4064,0.1059,795.4
4068,0.1059,795.4
4073,0.1059,795.4
4078,0.106,795.4
4083,0.106,795.6
4088,0.106,795.4
4093,0.1061,795.5
4098,0.1061,795.4
4103,0.1061,795.6
4108,0.1061,795.4
4112,0.1062,795.4
4117,0,795.5
4122,0.02,795.4
4127,0.04,795.5
4132,0.06,795.4
4137,0.08,795.5
4142,0.1,795.6
4147,0.1001,795.5
4152,0.1003,795.5
4157,0.1004,795.5
4161,0.1005,796.1
4166,0.1006,795.6
4171,0.1008,795.6
4176,0.1009,795.6
4181,0.101,795.5
4186,0.1011,795.4
4191,0.1013,795.4
4196,0.1014,795.5
4201,0.1015,795.6
4205,0.1016,795.5
4210,0.1017,795.4
4215,0.1019,795.5
4220,0.102,795.4
4225,0.1021,796.9
4230,0.1022,795.5
4235,0.1024,795.9
4240,0.1025,795.3
4245,0.1026,795.3
4249,0.1027,795.3
4254,0.1029,795.4
4259,0.103,796.2
4264,0.1031,795.5
4269,0.1032,795.4
4274,0.1034,795.5
4279,0.1035,795.7
4284,0.1036,795.4
4289,0.1037,795.5
4293,0.1039,795.5
4298,0.104,795.5
4303,0.1041,795.4
4308,0.1042,795.4
4313,0.1044,795.4
4318,0.1045,795.4
4323,0.1046,795.4
4328,0.1047,795.4
4333,0.1049,795.5
4337,0.105,795.5
4342,0.1051,795.6
4347,0.1052,795.4
4352,0.1054,795.6
4357,0.1055,795.6
4362,0.1056,795.4
4367,0.1057,795.4
4372,0.1059,795.4
4377,0.106,796.4
4381,0.1061,795.6
4386,0.1062,797.4
4391,0.1064,795.5
4396,0.1065,795.5
4401,0.1066,795.4
4406,0.1067,795.4
4411,0.1069,795.2
4416,0.107,795.4
4421,0.1071,795.9
4425,0.1072,795.5
4430,0.1074,795.7
4435,0.1075,795.6
4440,0.1076,795
4445,0.1077,795
4450,0.1079,795.4
4455,0.108,795.4
4460,0.1081,795.5
4465,0.1082,795.5
4469,0.1084,795.5
4474,0.1085,795.4
4479,0.1086,795.5
4484,0.1087,795.4
4489,0.1089,795.5
4494,0.109,795.5
4499,0.1091,795.7
4504,0.1092,795.4
4509,0.1094,795.5
4513,0.1095,795.6
4518,0.1096,795.4
4523,0.1098,795.5
4528,0.1099,796.7
4533,0.11,795.4
4538,0.1101,795.4
4543,0.1103,795.4
4548,0.1104,795.5
4553,0.1105,795.5
4557,0.1106,795.5
4562,0.1108,795.5
4567,0.1109,795.4
4572,0.111,795.5
4577,0.1111,795.5
4582,0.1113,795.3
4587,0.1114,795.5
4592,0.1115,795.2
4597,0.1116,795.5
4601,0.1118,795.4
4606,0.1119,795.5
4611,0.112,795.5
4616,0.1121,795.5
4621,0.1123,795.5
4626,0.1124,795.6
4631,0.1125,795.4
4636,0.1126,795.5
4641,0.1128,795.6
4646,0.1129,795.4
4650,0.113,796.2
4655,0.1131,795.4
4660,0.1133,795.7
4665,0.1134,795.6
4670,0.1135,795.4
4675,0.1136,795.4
4680,0.1138,795.4
4685,0.1139,795.5
4690,0.114,795.5
4694,0.1141,795.4
4699,0.1143,795.5
4704,0.1144,795.4
4709,0.1145,795.5
4714,0.1146,795.5
4719,0.1148,795.4
4724,0.1149,795.5
4729,0.115,795.4
4734,0.1151,795.5
4738,0.1153,795.6
4743,0.1154,795.4
4748,0.1155,795.4
4753,0.1156,795.4
4758,0.1158,795.5
4763,0.1159,795.5
4768,0.116,795.6
4773,0.1161,795.5
4778,0.1163,795.4
4782,0.1164,795.6
4787,0.1165,795.4
4792,0.1166,795.5
4797,0.1168,795.4
4802,0.1169,795.5
4807,0.117,795.4
4812,0.1171,795.5
4817,0.1172,795.4
4822,0.1174,795.6
4826,0.1175,795.5
4831,0.1176,795.5
4836,0.1177,795.4
4841,0.1179,795.6
4846,0.118,795.5
4851,0.1181,795.5
4856,0.1182,795.4
4861,0.1184,795.5
4866,0.1185,795.4
4870,0.1186,795.4
4875,0.1187,795.6
4880,0.1189,795.9
4885,0.119,795.5
4890,0.1191,795.6
4895,0.1192,795.5
4900,0.1194,795.4
4905,0.1195,795
4910,0.1196,795.3
4914,0.1197,796.8
4919,0.1199,795.4
4924,0.12,795.5
4929,0.1201,795.5
4934,0.1202,795.5
4939,0.1204,795.7
4944,0.1205,795.5
4949,0.1206,795.4
4954,0.1207,795.3
4958,0.1209,795.6
4963,0.121,795.4
4968,0.1211,795.4
4973,0.1212,795.4
4978,0.1214,795.5
4983,0.1215,797.4
4988,0.1216,795.4
4993,0.1217,795.5
4998,0.1219,795.4
5002,0.122,795.5
5007,0.1221,796.7
5012,0.1222,796.4
5017,0.1224,795.5
5022,0.1225,795.4
5027,0.1226,795.4
5032,0.1227,795.5
5037,0.1229,795.5
5042,0.123,795
5046,0.1231,795.4
5051,0.1232,795.5
5056,0.1234,795.6
5061,0.1235,795.4
5066,0.1236,795.3
5071,0.1237,795.4
5076,0.1239,795.5
5081,0.124,795.4
5086,0.1241,795.5
5090,0.1242,795.4
5095,0.1244,795.5
5100,0.1245,795.6
5105,0.1246,795.5
5110,0.1247,795.5
5115,0.1249,795.5
5120,0.125,795.4
5125,0.1251,795.4
5130,0.1253,795.4
5135,0.1254,795.5
5139,0.1255,795.3
5144,0.1256,795.5
5149,0.1258,795.5
5154,0.1259,795.2
5159,0.126,795.6
5164,0.1261,795.5
5169,0.1263,795.4
5174,0.1264,795.4
5179,0.1265,795.4
5183,0.1266,795.4
5188,0.1268,796.3
5193,0.1269,795.5
5198,0.127,795.4
5203,0.1271,795.6
5208,0.1273,795.5
5213,0.1274,795.4
5218,0.1275,795.5
5223,0.1276,796.2
5227,0.1278,795.8
5232,0.1279,795.4
5237,0.128,795.4
5242,0.1281,795.5
5247,0.1283,795.8
5252,0.1284,795.4
5257,0.1285,795.4
5262,0.1286,795.4
5267,0.1288,795.5
5271,0.1289,795.4
5276,0.129,795
5281,0.1291,795.5
5286,0.1293,795.5
5291,0.1294,795
5296,0.1295,795.4
5301,0.1296,795.4
5306,0.1298,795.5
5311,0.1299,795.6
5315,0.13,795.5
5320,0.1301,795.6
5325,0.1303,795.6
5330,0.1304,795.4
5335,0.1305,795.5
5340,0.1306,795.4
5345,0.1308,795.4
5350,0.1309,795.5
5355,0.131,795.5
5359,0.1311,795.5
5364,0.1313,795.6
5369,0.1314,795.5
5374,0.1315,795.4
5379,0.1316,795.6
5384,0.1318,795.3
5389,0.1319,795.4
5394,0.132,795.7
5399,0.1321,795.6
5403,0.1323,799
5408,0.1324,795.4
5413,0.1325,795.4
5418,0.1326,795.5
5423,0.1328,795.6
5428,0.1329,795.4
5433,0.133,795.5
5438,0.1331,795.5
5443,0.1333,795.5
5447,0.1334,795.6
5452,0.1335,795.5
5457,0.1336,795.4
5462,0.1338,795.4
5467,0.1339,795.4
5472,0.134,795.7
5477,0.1341,795.6
5482,0.1343,795.3
5487,0.1344,795.5
5491,0.1345,798.3
5496,0.1346,795.5
5501,0.1348,795.4
5506,0.1349,795.4
5511,0.135,795.4
5516,0.1351,795.5
5521,0.1353,795.3
5526,0.1354,795.5
5531,0.1355,795.5
5535,0.1356,795.4
5540,0.1358,795.5
5545,0.1359,795.4
5550,0.136,795.5
5555,0.1361,795.5
5560,0.1363,795.6
5565,0.1364,795.4
5570,0.1365,795.4
5575,0.1366,795.4
5579,0.1368,795.4
5584,0.1369,795.5
5589,0.137,795.6
5594,0.1371,795.4
5599,0.1373,795.5
5604,0.1374,795.3
5609,0.1375,795.4
5614,0.1376,795.5
5619,0.1378,795.4
5624,0.1379,795.5
5628,0.138,795.3
