elapsed_s,power_mA,temperature_C,flow_sccm
318,0.232,799.7,0.03298
319,0.2327,799.9,0.02251
320,0.2333,799.6,0.03298
321,0.234,799.5,0.02251
322,0.2347,799.3,0.03298
323,0.2353,799.4,0.02251
324,0.236,801.5,0.02251
325,0.2367,799.4,0.02251
326,0.2373,799.5,0.03298
327,0.238,799.6,0.03298
328,0.2387,799.5,0.02251
329,0.2393,799.4,0.02251
330,0.24,800.2,0.03298
331,0.2407,799.6,0.02251
332,0.2413,799.5,0.03298
333,0.242,799.5,0.02251
334,0.2427,799,0.02251
335,0.2433,799.4,0.02251
336,0.244,799.1,0.02251
337,0.2447,799.5,0.02251
338,0.2453,799.3,0.03298
339,0.246,799.3,0.02251
340,0.2467,799.5,0.02251
341,0.2473,799.8,0.03298
342,0.248,799.5,0.02251
343,0.2487,799.5,0.02251
344,0.2493,799.4,0.02251
345,0.25,799.4,0.01204
346,0.2507,799.5,0.02251
347,0.2513,799,0.02251
348,0.252,799.5,0.02251
349,0.2527,799.6,0.02251
350,0.2533,799.4,0.02251
351,0.254,799.5,0.02251
352,0.2547,799.5,0.02251
353,0.2553,799.4,0.03298
354,0.256,799.6,0.02251
355,0.2567,799.3,0.02251
356,0.2573,799,0.02251
357,0.258,799.3,0.02251
358,0.2587,799,0.01204
359,0.2593,799.5,0.02251
360,0.26,799.6,0.02251
361,0.2607,799.4,0.001575
362,0.2613,799.5,0.02251
363,0.262,799.7,0.02251
364,0.2627,799,0.02251
365,0.2633,799.6,0.03298
366,0.264,799.5,0.01204
367,0.2647,799.4,0.03298
368,0.2653,799.5,0.02251
369,0.266,799.4,0.02251
370,0.2667,799.4,0.02251
371,0.2673,799.8,0.02251
372,0.268,800.4,0.03298
373,0.2687,801.1,0.02251
374,0.2693,802.5,0.02251
375,0.27,803.7,0.02251
376,0.2707,804.7,0.03298
377,0.2713,806.1,0.02251
378,0.272,807.2,0.01204
379,0.2727,808.6,0.01204
380,0.2733,809.8,0.02251
381,0.274,811.3,0.03298
382,0.2747,812.8,0.01204
383,0.2753,814.2,0.02251
384,0.276,815.3,0.03298
385,0.2767,816.5,0.02251
386,0.2773,817.5,0.02251
387,0.278,818.8,0.02251
388,0.2787,820,0.02251
389,0.2793,821.3,0.02251
390,0.28,822.5,0.01204
391,0.2807,823.8,0.02251
392,0.2813,824.7,0.02251
393,0.282,826.1,0.02251
394,0.2827,827.2,0.02251
395,0.2833,828.4,0.02251
396,0.284,829.6,0.02251
397,0.2847,830.7,0.02251
398,0.2853,831.5,0.02251
399,0.286,832.3,0.02251
400,0.2867,834.7,0.03298
401,0.2873,834,0.02251
402,0.288,835.2,0.03298
403,0.2887,837.2,0.03298
404,0.2893,837.9,0.02251
405,0.29,839.4,0.02251
406,0.2907,840.6,0.02251
407,0.2913,841.4,0.01204
408,0.292,842.4,0.02251
409,0.2927,843.4,0.02251
410,0.2933,844.3,0.02251
411,0.294,844.8,0.02251
412,0.2947,846.8,0.02251
413,0.2953,847.6,0.001575
414,0.296,848.7,0.01204
415,0.2967,849.5,0.02251
416,0.2973,849.5,0.02251
417,0.298,851.2,0.02251
