13.41,57
13.42,68
13.43,63
13.44,72
13.45,59
13.46,55
13.47,50
13.48,49
13.49,63
13.5,67
13.51,59
13.52,60
13.53,62
13.54,52
13.55,50
13.56,57
13.57,70
13.58,50
13.59,69
13.6,57
13.61,47
13.62,47
13.63,56
13.64,50
13.65,51
13.66,58
13.67,52
13.68,42
13.69,54
13.7,52
13.71,55
13.72,48
13.73,54
13.74,56
13.75,54
13.76,43
13.77,61
13.78,45
13.79,65
13.8,61
13.81,58
13.82,43
13.83,51
13.84,49
13.85,42
13.86,72
13.87,49
13.88,42
13.89,60
13.9,54
13.91,53
13.92,52
13.93,61
13.94,46
13.95,52
13.96,53
13.97,50
13.98,56
13.99,38
14,63
14.01,48
14.02,47
14.03,53
14.04,40
14.05,40
14.06,53
14.07,44
14.08,58
14.09,50
14.1,43
14.11,46
14.12,49
14.13,50
14.14,49
14.15,41
14.16,55
14.17,46
14.18,41
14.19,42
14.2,39
14.21,52
14.22,35
14.23,47
14.24,49
14.25,50
14.26,41
14.27,42
14.28,56
14.29,45
14.3,42
14.31,47
14.32,39
14.33,48
14.34,54
14.35,56
14.36,53
14.37,45
14.38,46
14.39,41
14.4,35
14.41,39
14.42,34
14.43,33
14.44,34
14.45,39
14.46,32
14.47,40
14.48,36
14.49,41
14.5,45
14.51,41
14.52,46
14.53,37
14.54,41
14.55,45
14.56,41
14.57,40
14.58,43
14.59,44
14.6,37
14.61,40
14.62,35
14.63,38
14.64,32
14.65,40
14.66,31
14.67,33
14.68,29
14.69,35
14.7,49
14.71,33
14.72,41
14.73,31
14.74,52
14.75,40
14.76,47
14.77,40
14.78,30
14.79,34
14.8,40
14.81,40
14.82,36
14.83,35
14.84,24
14.85,47
14.86,27
14.87,36
14.88,51
14.89,31
14.9,35
14.91,55
14.92,33
14.93,40
14.94,33
14.95,52
14.96,38
14.97,36
14.98,37
14.99,44
15,34
15.01,45
15.02,40
15.03,27
15.04,35
15.05,36
15.06,32
15.07,27
15.08,40
15.09,31
15.1,44
15.11,37
15.12,45
15.13,27
15.14,23
15.15,45
15.16,40
15.17,22
15.18,36
15.19,41
15.2,29
15.21,33
15.22,22
15.23,26
15.24,26
15.25,25
15.26,22
15.27,35
15.28,19
15.29,30
15.3,29
15.31,36
15.32,36
15.33,24
15.34,24
15.35,26
15.36,24
15.37,18
15.38,29
15.39,26
15.4,34
15.41,36
15.42,24
15.43,27
15.44,16
15.45,30
15.46,29
15.47,33
15.48,37
15.49,28
15.5,33
15.51,36
15.52,33
15.53,35
15.54,29
15.55,25
15.56,31
15.57,24
15.58,26
15.59,21
15.6,35
15.61,23
15.62,32
15.63,23
15.64,22
15.65,23
15.66,28
15.67,22
15.68,21
15.69,26
15.7,27
15.71,27
15.72,25
15.73,33
15.74,32
15.75,30
15.76,35
15.77,29
15.78,19
15.79,19
15.8,21
15.81,20
15.82,23
15.83,27
15.84,23
15.85,18
15.86,19
15.87,28
15.88,27
15.89,22
15.9,29
15.91,22
15.92,25
15.93,23
15.94,27
15.95,15
15.96,22
15.97,17
15.98,17
15.99,21
16,26
16.01,17
16.02,19
16.03,30
16.04,25
16.05,22
16.06,19
16.07,11
16.08,19
16.09,21
16.1,14
16.11,30
16.12,33
16.13,15
16.14,22
16.15,22
16.16,22
16.17,24
16.18,21
16.19,10
16.2,17
16.21,26
16.22,20
16.23,17
16.24,17
16.25,15
16.26,22
16.27,23
16.28,18
16.29,21
16.3,16
16.31,22
16.32,22
16.33,14
16.34,20
16.35,10
16.36,16
16.37,14
16.38,22
16.39,12
16.4,12
16.41,16
16.42,18
16.43,12
16.44,20
16.45,21
16.46,26
16.47,20
16.48,19
16.49,22
16.5,11
16.51,16
16.52,12
16.53,15
16.54,13
16.55,20
16.56,8
16.57,18
16.58,20
16.59,15
16.6,16
16.61,19
16.62,19
16.63,13
16.64,10
16.65,13
16.66,13
16.67,13
16.68,14
16.69,19
16.7,13
16.71,13
16.72,8
16.73,16
16.74,10
16.75,13
16.76,12
16.77,12
16.78,14
16.79,21
16.8,16
16.81,10
16.82,16
16.83,13
16.84,16
16.85,11
16.86,13
16.87,15
16.88,19
16.89,9
16.9,12
16.91,16
16.92,11
16.93,11
16.94,8
16.95,15
16.96,10
16.97,9
16.98,14
16.99,14
17,14
17.01,12
17.02,6
17.03,13
17.04,12
17.05,12
17.06,10
17.07,12
17.08,13
17.09,8
17.1,7
17.11,11
17.12,8
17.13,10
17.14,19
17.15,6
17.16,12
17.17,15
17.18,11
